cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
24,69,1,susceptible,susceptible,trabajo,False
1,69,1,expuesto,susceptible,trabajo,False
1,69,1,infeccioso,susceptible,trabajo,True
26,70,1,infeccioso,susceptible,trabajo,False
49,70,1,recuperado,susceptible,trabajo,False
23,70,1,susceptible,susceptible,trabajo,False
1,70,1,expuesto,susceptible,trabajo,False
1,70,1,infeccioso,susceptible,trabajo,True
20,71,1,infeccioso,susceptible,trabajo,False
52,71,1,recuperado,susceptible,trabajo,False
23,71,1,susceptible,susceptible,trabajo,False
1,71,1,expuesto,susceptible,trabajo,False
4,71,1,infeccioso,susceptible,trabajo,True
17,72,1,infeccioso,susceptible,trabajo,False
55,72,1,recuperado,susceptible,trabajo,False
23,72,1,susceptible,susceptible,trabajo,False
1,72,1,expuesto,susceptible,trabajo,False
4,72,1,infeccioso,susceptible,trabajo,True
17,73,1,infeccioso,susceptible,trabajo,False
55,73,1,recuperado,susceptible,trabajo,False
23,73,1,susceptible,susceptible,trabajo,False
1,73,1,expuesto,susceptible,trabajo,False
4,73,1,infeccioso,susceptible,trabajo,True
15,74,1,infeccioso,susceptible,trabajo,False
57,74,1,recuperado,susceptible,trabajo,False
23,74,1,susceptible,susceptible,trabajo,False
1,74,1,expuesto,susceptible,trabajo,False
4,74,1,infeccioso,susceptible,trabajo,True
59,75,1,recuperado,susceptible,trabajo,False
14,75,1,infeccioso,susceptible,trabajo,False
23,75,1,susceptible,susceptible,trabajo,False
1,75,1,expuesto,susceptible,trabajo,False
3,75,1,infeccioso,susceptible,trabajo,True
60,76,1,recuperado,susceptible,trabajo,False
13,76,1,infeccioso,susceptible,trabajo,False
22,76,1,susceptible,susceptible,trabajo,False
2,76,1,expuesto,susceptible,trabajo,False
3,76,1,infeccioso,susceptible,trabajo,True
61,77,1,recuperado,susceptible,trabajo,False
13,77,1,infeccioso,susceptible,trabajo,False
22,77,1,susceptible,susceptible,trabajo,False
1,77,1,expuesto,susceptible,trabajo,False
3,77,1,infeccioso,susceptible,trabajo,True
63,78,1,recuperado,susceptible,trabajo,False
12,78,1,infeccioso,susceptible,trabajo,False
3,78,1,expuesto,susceptible,trabajo,False
20,78,1,susceptible,susceptible,trabajo,False
2,78,1,infeccioso,susceptible,trabajo,True
63,79,1,recuperado,susceptible,trabajo,False
12,79,1,infeccioso,susceptible,trabajo,False
20,79,1,susceptible,susceptible,trabajo,False
2,79,1,expuesto,susceptible,trabajo,False
3,79,1,infeccioso,susceptible,trabajo,True
63,80,1,recuperado,susceptible,trabajo,False
14,80,1,infeccioso,susceptible,trabajo,False
20,80,1,susceptible,susceptible,trabajo,False
2,80,1,expuesto,susceptible,trabajo,False
1,80,1,infeccioso,susceptible,trabajo,True
64,81,1,recuperado,susceptible,trabajo,False
14,81,1,infeccioso,susceptible,trabajo,False
20,81,1,susceptible,susceptible,trabajo,False
1,81,1,expuesto,susceptible,trabajo,False
1,81,1,infeccioso,susceptible,trabajo,True
64,82,1,recuperado,susceptible,trabajo,False
13,82,1,infeccioso,susceptible,trabajo,False
2,82,1,infeccioso,susceptible,trabajo,True
20,82,1,susceptible,susceptible,trabajo,False
1,82,1,expuesto,susceptible,trabajo,False
64,83,1,recuperado,susceptible,trabajo,False
13,83,1,infeccioso,susceptible,trabajo,False
2,83,1,infeccioso,susceptible,trabajo,True
20,83,1,susceptible,susceptible,trabajo,False
1,83,1,expuesto,susceptible,trabajo,False
65,84,1,recuperado,susceptible,trabajo,False
12,84,1,infeccioso,susceptible,trabajo,False
2,84,1,infeccioso,susceptible,trabajo,True
19,84,1,susceptible,susceptible,trabajo,False
2,84,1,expuesto,susceptible,trabajo,False
65,85,1,recuperado,susceptible,trabajo,False
11,85,1,infeccioso,susceptible,trabajo,False
3,85,1,infeccioso,susceptible,trabajo,True
19,85,1,susceptible,susceptible,trabajo,False
2,85,1,expuesto,susceptible,trabajo,False
66,86,1,recuperado,susceptible,trabajo,False
10,86,1,infeccioso,susceptible,trabajo,False
3,86,1,infeccioso,susceptible,trabajo,True
19,86,1,susceptible,susceptible,trabajo,False
